representation,config_id,role,split_index,record_id,sample,original_symbol,n_seeds,predicted_N_seeds,predicted_S_seeds,predicted_V_seeds,predicted_F_seeds,correct_seed_fraction,all_seeds_missed_F,all_seeds_predicted_N
STFT_2D,BASELINE_CE,baseline,28793,213,579751,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28793,213,579751,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28795,213,580154,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28795,213,580154,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28797,213,580562,F,10,8,1,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28797,213,580562,F,10,9,0,1,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,28797,213,580562,F,10,8,0,2,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28801,213,581388,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28801,213,581388,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28801,213,581388,F,10,9,0,1,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28801,213,581388,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,28803,213,581781,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28803,213,581781,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28803,213,581781,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28803,213,581781,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28805,213,582212,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28805,213,582212,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28805,213,582212,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28805,213,582212,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28811,213,583424,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28811,213,583424,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28811,213,583424,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28811,213,583424,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28865,213,594432,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28865,213,594432,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28865,213,594432,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28865,213,594432,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28877,213,596875,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28877,213,596875,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28877,213,596875,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28877,213,596875,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28879,213,597276,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28879,213,597276,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28879,213,597276,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28879,213,597276,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28881,213,597686,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28881,213,597686,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28881,213,597686,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28881,213,597686,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28883,213,598082,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28883,213,598082,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28883,213,598082,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28883,213,598082,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28889,213,599302,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28889,213,599302,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28911,213,603789,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28911,213,603789,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28911,213,603789,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28911,213,603789,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28935,213,608704,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28935,213,608704,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28935,213,608704,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28935,213,608704,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28953,213,612381,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28953,213,612381,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28953,213,612381,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28953,213,612381,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28969,213,615652,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28969,213,615652,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28969,213,615652,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28969,213,615652,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28971,213,616062,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28971,213,616062,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28971,213,616062,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28971,213,616062,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28977,213,617283,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28977,213,617283,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28977,213,617283,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28977,213,617283,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28987,213,619329,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28987,213,619329,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28987,213,619329,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28987,213,619329,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,28989,213,619735,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,28989,213,619735,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,28989,213,619735,F,10,9,0,1,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,29003,213,622593,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,29003,213,622593,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,29003,213,622593,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,29003,213,622593,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,29007,213,623419,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,29007,213,623419,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,29007,213,623419,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,29007,213,623419,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,29023,213,626680,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,29023,213,626680,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,29023,213,626680,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,29023,213,626680,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,29025,213,627089,F,10,9,0,1,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,29025,213,627089,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,29025,213,627089,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,29025,213,627089,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,29087,213,639795,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,29087,213,639795,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,29087,213,639795,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,29087,213,639795,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,29089,213,640200,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,29089,213,640200,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,29089,213,640200,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,29089,213,640200,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,29103,213,643055,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,29103,213,643055,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,29103,213,643055,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,29103,213,643055,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,29107,213,643881,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,29107,213,643881,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,29107,213,643881,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,29107,213,643881,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,29125,213,647546,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,29125,213,647546,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,29125,213,647546,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,29125,213,647546,F,10,10,0,0,0,0.0,True,True
RAW_1D,BASELINE_CE,baseline,31227,214,603670,F,10,0,10,0,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,31227,214,603670,F,10,0,10,0,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,31227,214,603670,F,10,5,1,4,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,31227,214,603670,F,10,3,3,4,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,31617,219,63190,F,10,0,10,0,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,31617,219,63190,F,10,0,10,0,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,31617,219,63190,F,10,9,1,0,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,31617,219,63190,F,10,7,3,0,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,44155,233,60768,F,10,7,0,3,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,44155,233,60768,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,44155,233,60768,F,10,2,0,8,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,44155,233,60768,F,10,0,0,10,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,44251,233,80775,F,10,10,0,0,0,0.0,True,True
RAW_1D,FOCAL_A025_G3,selected_on_DS1,44251,233,80775,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,44251,233,80775,F,10,0,0,10,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,44251,233,80775,F,10,0,0,10,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,44307,233,92498,F,10,0,0,10,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,44307,233,92498,F,10,0,0,10,0,0.0,True,False
RAW_1D,BASELINE_CE,baseline,44352,233,102038,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,44352,233,102038,F,10,10,0,0,0,0.0,True,True
STFT_2D,WGAN_GP_X5,selected_on_DS1,44352,233,102038,F,10,10,0,0,0,0.0,True,True
STFT_2D,BASELINE_CE,baseline,44635,233,162653,F,10,0,0,10,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,44635,233,162653,F,10,0,0,10,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,44947,233,229415,F,10,0,0,10,0,0.0,True,False
STFT_2D,BASELINE_CE,baseline,45478,233,341070,F,10,1,0,9,0,0.0,True,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,45478,233,341070,F,10,3,0,7,0,0.0,True,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,22113,210,396466,F,10,7,0,2,1,0.1,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,26264,213,73938,F,10,9,0,0,1,0.1,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,26991,213,217104,F,10,8,0,1,1,0.1,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,26991,213,217104,F,10,8,0,1,1,0.1,False,False
RAW_1D,BASELINE_CE,baseline,27308,213,280092,F,10,9,0,0,1,0.1,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,27316,213,281700,F,10,7,0,2,1,0.1,False,False
RAW_1D,BASELINE_CE,baseline,27414,213,301165,F,10,9,0,0,1,0.1,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27414,213,301165,F,10,9,0,0,1,0.1,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,27414,213,301165,F,10,7,0,2,1,0.1,False,False
RAW_1D,BASELINE_CE,baseline,27814,213,381127,F,10,8,0,1,1,0.1,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27919,213,402184,F,10,9,0,0,1,0.1,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28317,213,482847,F,10,0,0,9,1,0.1,False,False
RAW_1D,BASELINE_CE,baseline,28321,213,483662,F,10,8,0,1,1,0.1,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28407,213,501104,F,10,8,0,1,1,0.1,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28407,213,501104,F,10,4,0,5,1,0.1,False,False
STFT_2D,BASELINE_CE,baseline,28426,213,504960,F,10,7,0,2,1,0.1,False,False
RAW_1D,BASELINE_CE,baseline,28431,213,505987,F,10,9,0,0,1,0.1,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28545,213,529130,F,10,9,0,0,1,0.1,False,False
STFT_2D,BASELINE_CE,baseline,28795,213,580154,F,10,2,0,7,1,0.1,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28797,213,580562,F,10,5,0,4,1,0.1,False,False
STFT_2D,BASELINE_CE,baseline,28889,213,599302,F,10,6,0,3,1,0.1,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28889,213,599302,F,10,6,0,3,1,0.1,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28989,213,619735,F,10,9,0,0,1,0.1,False,False
RAW_1D,BASELINE_CE,baseline,44254,233,81396,F,10,5,0,4,1,0.1,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,44254,233,81396,F,10,5,0,4,1,0.1,False,False
RAW_1D,BASELINE_CE,baseline,44635,233,162653,F,10,8,0,1,1,0.1,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,44635,233,162653,F,10,9,0,0,1,0.1,False,False
RAW_1D,BASELINE_CE,baseline,45478,233,341070,F,10,7,0,2,1,0.1,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,45478,233,341070,F,10,9,0,0,1,0.1,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,16636,200,218881,F,10,8,0,0,2,0.2,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27308,213,280092,F,10,8,0,0,2,0.2,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,27308,213,280092,F,10,6,0,2,2,0.2,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,27430,213,304368,F,10,8,0,0,2,0.2,False,False
RAW_1D,BASELINE_CE,baseline,28291,213,477548,F,10,8,0,0,2,0.2,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28291,213,477548,F,10,7,0,1,2,0.2,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28317,213,482847,F,10,6,0,2,2,0.2,False,False
RAW_1D,BASELINE_CE,baseline,28327,213,484888,F,10,8,0,0,2,0.2,False,False
RAW_1D,BASELINE_CE,baseline,28331,213,485698,F,10,8,0,0,2,0.2,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28331,213,485698,F,10,4,0,4,2,0.2,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28795,213,580154,F,10,1,0,7,2,0.2,False,False
STFT_2D,BASELINE_CE,baseline,27308,213,280092,F,10,5,0,2,3,0.3,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28291,213,477548,F,10,0,0,7,3,0.3,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28321,213,483662,F,10,7,0,0,3,0.3,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,44307,233,92498,F,10,7,0,0,3,0.3,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,44352,233,102038,F,10,7,0,0,3,0.3,False,False
RAW_1D,BASELINE_CE,baseline,44947,233,229415,F,10,3,0,4,3,0.3,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,46690,233,596390,F,10,4,0,3,3,0.3,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,21828,210,326751,F,10,6,0,0,4,0.4,False,False
STFT_2D,BASELINE_CE,baseline,27518,213,321935,F,10,3,0,3,4,0.4,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,27518,213,321935,F,10,3,0,3,4,0.4,False,False
STFT_2D,BASELINE_CE,baseline,28291,213,477548,F,10,0,0,6,4,0.4,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28327,213,484888,F,10,0,0,6,4,0.4,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,28545,213,529130,F,10,1,0,5,4,0.4,False,False
STFT_2D,BASELINE_CE,baseline,44947,233,229415,F,10,0,0,6,4,0.4,False,False
RAW_1D,BASELINE_CE,baseline,46690,233,596390,F,10,4,0,2,4,0.4,False,False
STFT_2D,BASELINE_CE,baseline,16636,200,218881,F,10,5,0,0,5,0.5,False,False
STFT_2D,BASELINE_CE,baseline,21828,210,326751,F,10,5,0,0,5,0.5,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28327,213,484888,F,10,5,0,0,5,0.5,False,False
STFT_2D,BASELINE_CE,baseline,28327,213,484888,F,10,0,0,5,5,0.5,False,False
RAW_1D,BASELINE_CE,baseline,44307,233,92498,F,10,3,0,2,5,0.5,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,44947,233,229415,F,10,5,0,0,5,0.5,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,28331,213,485698,F,10,3,0,1,6,0.6,False,False
RAW_1D,BASELINE_CE,baseline,45327,233,309628,F,10,1,0,3,6,0.6,False,False
STFT_2D,BASELINE_CE,baseline,28331,213,485698,F,10,2,0,1,7,0.7,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,45327,233,309628,F,10,1,0,2,7,0.7,False,False
STFT_2D,BASELINE_CE,baseline,28545,213,529130,F,10,0,0,2,8,0.8,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,44630,233,161595,F,10,1,0,1,8,0.8,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,44254,233,81396,F,10,1,0,0,9,0.9,False,False
RAW_1D,BASELINE_CE,baseline,44630,233,161595,F,10,1,0,0,9,0.9,False,False
RAW_1D,FOCAL_A025_G3,selected_on_DS1,44630,233,161595,F,10,1,0,0,9,0.9,False,False
STFT_2D,BASELINE_CE,baseline,44630,233,161595,F,10,1,0,0,9,0.9,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,45327,233,309628,F,10,1,0,0,9,0.9,False,False
STFT_2D,WGAN_GP_X5,selected_on_DS1,46690,233,596390,F,10,1,0,0,9,0.9,False,False
STFT_2D,BASELINE_CE,baseline,44254,233,81396,F,10,0,0,0,10,1.0,False,False
STFT_2D,BASELINE_CE,baseline,45327,233,309628,F,10,0,0,0,10,1.0,False,False
STFT_2D,BASELINE_CE,baseline,46690,233,596390,F,10,0,0,0,10,1.0,False,False
